season,daynum,wteamname,wseed,wseed_orig,wteamid,wscore,lteamname,lseed,lseed_org,lteamid,lscore,wloc,numot,point_spread,total_games,round,round_order
1999,137,Tulsa,9,W09,1409,62,Col Charleston,8,W08,1158,53,N,0,9,63,Round of 64,Round of 64
1999,137,Tennessee,4,W04,1397,62,Delaware,13,W13,1174,52,N,0,10,63,Round of 64,Round of 64
1999,137,Mississippi,9,X09,1279,72,Villanova,8,X08,1437,70,N,0,2,63,Round of 64,Round of 64
1999,137,Kansas,6,X06,1242,95,Evansville,11,X11,1191,74,N,0,21,63,Round of 64,Round of 64
1999,137,Missouri St,12,W12,1283,43,Wisconsin,5,W05,1458,32,N,0,11,63,Round of 64,Round of 64
1999,137,Kentucky,3,X03,1246,82,New Mexico St,14,X14,1308,60,N,0,22,63,Round of 64,Round of 64
1999,138,Auburn,1,Y01,1120,81,Oklahoma St,9,Y09,1329,74,N,0,7,63,Round of 32,Round of 32
1999,138,St John's,3,Y03,1385,86,Indiana,6,Y06,1231,61,N,0,25,63,Round of 32,Round of 32
1999,138,Ohio St,4,Y04,1326,75,Detroit,12,Y12,1178,44,N,0,31,63,Round of 32,Round of 32
1999,138,Iowa,5,Z05,1234,82,Arkansas,4,Z04,1116,72,N,0,10,63,Round of 32,Round of 32
1999,138,Connecticut,1,Z01,1163,78,New Mexico,9,Z09,1307,56,N,0,22,63,Round of 32,Round of 32
1999,138,Gonzaga,10,Z10,1211,82,Stanford,2,Z02,1390,74,N,0,8,63,Round of 32,Round of 32
1999,138,Maryland,2,Y02,1268,75,Creighton,10,Y10,1166,63,N,0,12,63,Round of 32,Round of 32
1999,138,Florida,6,Z06,1196,82,Weber St,14,Z14,1451,74,N,1,8,63,Round of 32,Round of 32
1999,139,Purdue,10,W10,1345,73,Miami FL,2,W02,1274,63,N,0,10,63,Round of 32,Round of 32
1999,139,Duke,1,W01,1181,97,Tulsa,9,W09,1409,56,N,0,41,63,Round of 32,Round of 32
1999,139,Kentucky,3,X03,1246,92,Kansas,6,X06,1242,88,N,1,4,63,Round of 32,Round of 32
1999,139,Michigan St,1,X01,1277,74,Mississippi,9,X09,1279,66,N,0,8,63,Round of 32,Round of 32
1999,139,Miami OH,10,X10,1275,66,Utah,2,X02,1428,58,N,0,8,63,Round of 32,Round of 32
1999,139,Oklahoma,13,X13,1328,85,Charlotte,5,X05,1150,72,N,0,13,63,Round of 32,Round of 32
1999,139,Temple,6,W06,1396,64,Cincinnati,3,W03,1153,54,N,0,10,63,Round of 32,Round of 32
1999,139,Missouri St,12,W12,1283,81,Tennessee,4,W04,1397,51,N,0,30,63,Round of 32,Round of 32
1999,143,St John's,3,Y03,1385,76,Maryland,2,Y02,1268,62,N,0,14,63,Sweet 16,Sweet 16
1999,143,Gonzaga,10,Z10,1211,73,Florida,6,Z06,1196,72,N,0,1,63,Sweet 16,Sweet 16
1999,143,Ohio St,4,Y04,1326,72,Auburn,1,Y01,1120,64,N,0,8,63,Sweet 16,Sweet 16
1999,143,Connecticut,1,Z01,1163,78,Iowa,5,Z05,1234,68,N,0,10,63,Sweet 16,Sweet 16
1999,144,Kentucky,3,X03,1246,58,Miami OH,10,X10,1275,43,N,0,15,63,Sweet 16,Sweet 16
1999,144,Temple,6,W06,1396,77,Purdue,10,W10,1345,55,N,0,22,63,Sweet 16,Sweet 16
1999,144,Michigan St,1,X01,1277,54,Oklahoma,13,X13,1328,46,N,0,8,63,Sweet 16,Sweet 16
1999,144,Duke,1,W01,1181,78,Missouri St,12,W12,1283,61,N,0,17,63,Sweet 16,Sweet 16
1999,145,Connecticut,1,Z01,1163,67,Gonzaga,10,Z10,1211,62,N,0,5,63,Elite Eight,Elite Eight
1999,145,Ohio St,4,Y04,1326,77,St John's,3,Y03,1385,74,N,0,3,63,Elite Eight,Elite Eight
1999,146,Duke,1,W01,1181,85,Temple,6,W06,1396,64,N,0,21,63,Elite Eight,Elite Eight
1999,146,Michigan St,1,X01,1277,73,Kentucky,3,X03,1246,66,N,0,7,63,Elite Eight,Elite Eight
1999,152,Connecticut,1,Z01,1163,64,Ohio St,4,Y04,1326,58,N,0,6,63,Final Four,Final Four
1999,152,Duke,1,W01,1181,68,Michigan St,1,X01,1277,62,N,0,6,63,Final Four,Final Four
1999,154,Connecticut,1,Z01,1163,77,Duke,1,W01,1181,74,N,0,3,63,Championship,Championship
2000,136,Wisconsin,8,Z08,1458,66,Fresno St,9,Z09,1201,56,N,0,10,63,Round of 64,Round of 64
2000,136,Michigan St,1,Y01,1277,65,Valparaiso,16,Y16,1434,38,N,0,27,63,Round of 64,Round of 64
2000,136,Maryland,3,Y03,1268,74,Iona,14,Y14,1233,59,N,0,15,63,Round of 64,Round of 64
2000,136,Purdue,6,Z06,1345,62,Dayton,11,Z11,1173,61,N,0,1,63,Round of 64,Round of 64
2000,136,UCLA,6,Y06,1417,65,Ball St,11,Y11,1123,57,N,0,8,63,Round of 64,Round of 64
2000,136,St John's,2,Z02,1385,61,Northern Arizona,15,Z15,1319,56,N,0,5,63,Round of 64,Round of 64
2000,136,Auburn,7,Y07,1120,72,Creighton,10,Y10,1166,69,N,0,3,63,Round of 64,Round of 64
2000,136,Oklahoma,3,Z03,1328,74,Winthrop,14,Z14,1457,50,N,0,24,63,Round of 64,Round of 64
2000,136,Kentucky,5,Y05,1246,85,St Bonaventure,12,Y12,1382,80,N,2,5,63,Round of 64,Round of 64
2000,136,Syracuse,4,Y04,1393,79,Samford,13,Y13,1359,65,N,0,14,63,Round of 64,Round of 64
2000,136,Iowa St,2,Y02,1235,88,Central Conn,15,Y15,1148,78,N,0,10,63,Round of 64,Round of 64
2000,136,Utah,8,Y08,1428,48,St Louis,9,Y09,1387,45,N,0,3,63,Round of 64,Round of 64
2000,136,LSU,4,Z04,1261,64,SE Missouri St,13,Z13,1369,61,N,0,3,63,Round of 64,Round of 64
2000,136,Arizona,1,Z01,1112,71,Jackson St,16,Z16,1238,47,N,0,24,63,Round of 64,Round of 64
2000,136,Gonzaga,10,Z10,1211,77,Louisville,7,Z07,1257,66,N,0,11,63,Round of 64,Round of 64
2000,136,Texas,5,Z05,1400,77,Indiana St,12,Z12,1232,61,N,0,16,63,Round of 64,Round of 64
2000,137,Stanford,1,X01,1390,84,S Carolina St,16,X16,1354,65,N,0,19,63,Round of 64,Round of 64
2000,137,North Carolina,8,X08,1314,84,Missouri,9,X09,1281,70,N,0,14,63,Round of 64,Round of 64
2000,137,Miami FL,6,X06,1274,75,Arkansas,11,X11,1116,71,N,0,4,63,Round of 64,Round of 64
2000,137,Tulsa,7,X07,1409,89,UNLV,10,X10,1424,62,N,0,27,63,Round of 64,Round of 64
2000,137,Cincinnati,2,X02,1153,64,UNC Wilmington,15,X15,1423,47,N,0,17,63,Round of 64,Round of 64
2000,137,Temple,2,W02,1396,73,Lafayette,15,W15,1248,47,N,0,26,63,Round of 64,Round of 64
2000,137,Duke,1,W01,1181,82,Lamar,16,W16,1249,55,N,0,27,63,Round of 64,Round of 64
2000,137,Oklahoma St,3,W03,1329,86,Hofstra,14,W14,1220,66,N,0,20,63,Round of 64,Round of 64
2000,137,Connecticut,5,X05,1163,75,Utah St,12,X12,1429,67,N,0,8,63,Round of 64,Round of 64
2000,137,Illinois,4,W04,1228,68,Penn,13,W13,1335,58,N,0,10,63,Round of 64,Round of 64
2000,137,Florida,5,W05,1196,69,Butler,12,W12,1139,68,N,1,1,63,Round of 64,Round of 64
2000,137,Kansas,8,W08,1242,81,DePaul,9,W09,1177,77,N,1,4,63,Round of 64,Round of 64
2000,137,Tennessee,4,X04,1397,63,Louisiana,13,X13,1418,58,N,0,5,63,Round of 64,Round of 64
2000,137,Seton Hall,10,W10,1371,72,Oregon,7,W07,1332,71,N,1,1,63,Round of 64,Round of 64
2000,137,Ohio St,3,X03,1326,87,Appalachian St,14,X14,1111,61,N,0,26,63,Round of 64,Round of 64
2000,137,Pepperdine,11,W11,1337,77,Indiana,6,W06,1231,57,N,0,20,63,Round of 64,Round of 64
2000,138,UCLA,6,Y06,1417,105,Maryland,3,Y03,1268,70,N,0,35,63,Round of 32,Round of 32
2000,138,Michigan St,1,Y01,1277,73,Utah,8,Y08,1428,61,N,0,12,63,Round of 32,Round of 32
2000,138,Purdue,6,Z06,1345,66,Oklahoma,3,Z03,1328,62,N,0,4,63,Round of 32,Round of 32
2000,138,LSU,4,Z04,1261,72,Texas,5,Z05,1400,67,N,0,5,63,Round of 32,Round of 32
2000,138,Syracuse,4,Y04,1393,52,Kentucky,5,Y05,1246,50,N,0,2,63,Round of 32,Round of 32
2000,138,Wisconsin,8,Z08,1458,66,Arizona,1,Z01,1112,59,N,0,7,63,Round of 32,Round of 32
2000,138,Gonzaga,10,Z10,1211,82,St John's,2,Z02,1385,76,N,0,6,63,Round of 32,Round of 32
2000,138,Iowa St,2,Y02,1235,79,Auburn,7,Y07,1120,60,N,0,19,63,Round of 32,Round of 32
2000,139,Oklahoma St,3,W03,1329,75,Pepperdine,11,W11,1337,67,N,0,8,63,Round of 32,Round of 32
2000,139,Tennessee,4,X04,1397,65,Connecticut,5,X05,1163,51,N,0,14,63,Round of 32,Round of 32
2000,139,Tulsa,7,X07,1409,69,Cincinnati,2,X02,1153,61,N,0,8,63,Round of 32,Round of 32
2000,139,Seton Hall,10,W10,1371,67,Temple,2,W02,1396,65,N,1,2,63,Round of 32,Round of 32
2000,139,Duke,1,W01,1181,69,Kansas,8,W08,1242,64,N,0,5,63,Round of 32,Round of 32
2000,139,North Carolina,8,X08,1314,60,Stanford,1,X01,1390,53,N,0,7,63,Round of 32,Round of 32
2000,139,Florida,5,W05,1196,93,Illinois,4,W04,1228,76,N,0,17,63,Round of 32,Round of 32
2000,139,Miami FL,6,X06,1274,75,Ohio St,3,X03,1326,62,N,0,13,63,Round of 32,Round of 32
2000,143,Iowa St,2,Y02,1235,80,UCLA,6,Y06,1417,56,N,0,24,63,Sweet 16,Sweet 16
2000,143,Wisconsin,8,Z08,1458,61,LSU,4,Z04,1261,48,N,0,13,63,Sweet 16,Sweet 16
2000,143,Purdue,6,Z06,1345,75,Gonzaga,10,Z10,1211,66,N,0,9,63,Sweet 16,Sweet 16
2000,143,Michigan St,1,Y01,1277,75,Syracuse,4,Y04,1393,58,N,0,17,63,Sweet 16,Sweet 16
2000,144,Oklahoma St,3,W03,1329,68,Seton Hall,10,W10,1371,66,N,0,2,63,Sweet 16,Sweet 16
2000,144,North Carolina,8,X08,1314,74,Tennessee,4,X04,1397,69,N,0,5,63,Sweet 16,Sweet 16
2000,144,Florida,5,W05,1196,87,Duke,1,W01,1181,78,N,0,9,63,Sweet 16,Sweet 16
2000,144,Tulsa,7,X07,1409,80,Miami FL,6,X06,1274,71,N,0,9,63,Sweet 16,Sweet 16
2000,145,Wisconsin,8,Z08,1458,64,Purdue,6,Z06,1345,60,N,0,4,63,Elite Eight,Elite Eight
2000,145,Michigan St,1,Y01,1277,75,Iowa St,2,Y02,1235,64,N,0,11,63,Elite Eight,Elite Eight
2000,146,North Carolina,8,X08,1314,59,Tulsa,7,X07,1409,55,N,0,4,63,Elite Eight,Elite Eight
2000,146,Florida,5,W05,1196,77,Oklahoma St,3,W03,1329,65,N,0,12,63,Elite Eight,Elite Eight
2000,152,Florida,5,W05,1196,71,North Carolina,8,X08,1314,59,N,0,12,63,Final Four,Final Four
2000,152,Michigan St,1,Y01,1277,53,Wisconsin,8,Z08,1458,41,N,0,12,63,Final Four,Final Four
2000,154,Michigan St,1,Y01,1277,89,Florida,5,W05,1196,76,N,0,13,63,Championship,Championship
2001,134,Northwestern LA,16,Y16a,1322,71,Winthrop,16,Y16b,1457,67,N,0,4,64,Opening Round,First Four
2001,136,Kentucky,2,W02,1246,72,Holy Cross,15,W15,1221,68,N,0,4,64,Round of 64,Round of 64
2001,136,USC,6,W06,1425,69,Oklahoma St,11,W11,1329,54,N,0,15,64,Round of 64,Round of 64
2001,136,Missouri,9,W09,1281,70,Georgia,8,W08,1208,68,N,0,2,64,Round of 64,Round of 64
2001,136,UCLA,4,W04,1417,61,Hofstra,13,W13,1220,48,N,0,13,64,Round of 64,Round of 64
2001,136,Utah St,12,W12,1429,77,Ohio St,5,W05,1326,68,N,1,9,64,Round of 64,Round of 64
2001,136,Maryland,3,X03,1268,83,George Mason,14,X14,1206,80,N,0,3,64,Round of 64,Round of 64
2001,136,Georgia St,11,X11,1209,50,Wisconsin,6,X06,1458,49,N,0,1,64,Round of 64,Round of 64
2001,136,Kent,13,X13,1245,77,Indiana,4,X04,1231,73,N,0,4,64,Round of 64,Round of 64
2001,136,Boston College,3,W03,1130,68,Southern Utah,14,W14,1381,65,N,0,3,64,Round of 64,Round of 64
2001,136,Cincinnati,5,X05,1153,84,BYU,12,X12,1140,59,N,0,25,64,Round of 64,Round of 64
2001,136,Stanford,1,X01,1390,89,UNC Greensboro,16,X16,1422,60,N,0,29,64,Round of 64,Round of 64
2001,136,Hampton,15,X15,1214,58,Iowa St,2,X02,1235,57,N,0,1,64,Round of 64,Round of 64
2001,136,Iowa,7,W07,1234,69,Creighton,10,W10,1166,56,N,0,13,64,Round of 64,Round of 64
2001,136,St Joseph's PA,9,X09,1386,66,Georgia Tech,8,X08,1210,62,N,0,4,64,Round of 64,Round of 64
2001,136,Georgetown,10,X10,1207,63,Arkansas,7,X07,1116,61,N,0,2,64,Round of 64,Round of 64
2001,136,Duke,1,W01,1181,95,Monmouth NJ,16,W16,1284,52,N,0,43,64,Round of 64,Round of 64
2001,137,Penn St,7,Z07,1336,69,Providence,10,Z10,1344,59,N,0,10,64,Round of 64,Round of 64
2001,137,Michigan St,1,Z01,1277,69,Alabama St,16,Z16,1106,35,N,0,34,64,Round of 64,Round of 64
2001,137,Notre Dame,6,Y06,1323,83,Xavier,11,Y11,1462,71,N,0,12,64,Round of 64,Round of 64
2001,137,Indiana St,13,Z13,1232,70,Oklahoma,4,Z04,1328,68,N,1,2,64,Round of 64,Round of 64
2001,137,Illinois,1,Y01,1228,96,Northwestern LA,16,Y16a,1322,54,N,0,42,64,Round of 64,Round of 64
2001,137,Arizona,2,Y02,1112,101,E Illinois,15,Y15,1183,76,N,0,25,64,Round of 64,Round of 64
2001,137,Temple,11,Z11,1396,79,Texas,6,Z06,1400,65,N,0,14,64,Round of 64,Round of 64
2001,137,Kansas,4,Y04,1242,99,CS Northridge,13,Y13,1169,75,N,0,24,64,Round of 64,Round of 64
2001,137,Charlotte,9,Y09,1150,70,Tennessee,8,Y08,1397,63,N,0,7,64,Round of 64,Round of 64
2001,137,North Carolina,2,Z02,1314,70,Princeton,15,Z15,1343,48,N,0,22,64,Round of 64,Round of 64
2001,137,Syracuse,5,Y05,1393,79,Hawaii,12,Y12,1218,69,N,0,10,64,Round of 64,Round of 64
2001,137,Gonzaga,12,Z12,1211,86,Virginia,5,Z05,1438,85,N,0,1,64,Round of 64,Round of 64
2001,137,Mississippi,3,Y03,1279,72,Iona,14,Y14,1233,70,N,0,2,64,Round of 64,Round of 64
2001,137,Florida,3,Z03,1196,69,WKU,14,Z14,1443,56,N,0,13,64,Round of 64,Round of 64
2001,137,Butler,10,Y10,1139,79,Wake Forest,7,Y07,1448,63,N,0,16,64,Round of 64,Round of 64
2001,137,Fresno St,9,Z09,1201,82,California,8,Z08,1143,70,N,0,12,64,Round of 64,Round of 64
2001,138,Maryland,3,X03,1268,79,Georgia St,11,X11,1209,60,N,0,19,64,Round of 32,Round of 32
2001,138,Cincinnati,5,X05,1153,66,Kent,13,X13,1245,43,N,0,23,64,Round of 32,Round of 32
2001,138,Georgetown,10,X10,1207,76,Hampton,15,X15,1214,57,N,0,19,64,Round of 32,Round of 32
2001,138,Stanford,1,X01,1390,90,St Joseph's PA,9,X09,1386,83,N,0,7,64,Round of 32,Round of 32
2001,138,USC,6,W06,1425,74,Boston College,3,W03,1130,71,N,0,3,64,Round of 32,Round of 32
2001,138,Kentucky,2,W02,1246,92,Iowa,7,W07,1234,79,N,0,13,64,Round of 32,Round of 32
2001,138,UCLA,4,W04,1417,75,Utah St,12,W12,1429,50,N,0,25,64,Round of 32,Round of 32
2001,138,Duke,1,W01,1181,94,Missouri,9,W09,1281,81,N,0,13,64,Round of 32,Round of 32
2001,139,Mississippi,3,Y03,1279,59,Notre Dame,6,Y06,1323,56,N,0,3,64,Round of 32,Round of 32
2001,139,Arizona,2,Y02,1112,73,Butler,10,Y10,1139,52,N,0,21,64,Round of 32,Round of 32
2001,139,Penn St,7,Z07,1336,82,North Carolina,2,Z02,1314,74,N,0,8,64,Round of 32,Round of 32
2001,139,Temple,11,Z11,1396,75,Florida,3,Z03,1196,54,N,0,21,64,Round of 32,Round of 32
2001,139,Illinois,1,Y01,1228,79,Charlotte,9,Y09,1150,61,N,0,18,64,Round of 32,Round of 32
2001,139,Michigan St,1,Z01,1277,81,Fresno St,9,Z09,1201,65,N,0,16,64,Round of 32,Round of 32
2001,139,Kansas,4,Y04,1242,87,Syracuse,5,Y05,1393,58,N,0,29,64,Round of 32,Round of 32
2001,139,Gonzaga,12,Z12,1211,85,Indiana St,13,Z13,1232,68,N,0,17,64,Round of 32,Round of 32
2001,143,Maryland,3,X03,1268,76,Georgetown,10,X10,1207,66,N,0,10,64,Sweet 16,Sweet 16
2001,143,Stanford,1,X01,1390,78,Cincinnati,5,X05,1153,65,N,0,13,64,Sweet 16,Sweet 16
2001,143,USC,6,W06,1425,80,Kentucky,2,W02,1246,76,N,0,4,64,Sweet 16,Sweet 16
2001,143,Duke,1,W01,1181,76,UCLA,4,W04,1417,63,N,0,13,64,Sweet 16,Sweet 16
2001,144,Arizona,2,Y02,1112,66,Mississippi,3,Y03,1279,56,N,0,10,64,Sweet 16,Sweet 16
2001,144,Michigan St,1,Z01,1277,77,Gonzaga,12,Z12,1211,62,N,0,15,64,Sweet 16,Sweet 16
2001,144,Illinois,1,Y01,1228,80,Kansas,4,Y04,1242,64,N,0,16,64,Sweet 16,Sweet 16
2001,144,Temple,11,Z11,1396,84,Penn St,7,Z07,1336,72,N,0,12,64,Sweet 16,Sweet 16
2001,145,Maryland,3,X03,1268,87,Stanford,1,X01,1390,73,N,0,14,64,Elite Eight,Elite Eight
2001,145,Duke,1,W01,1181,79,USC,6,W06,1425,69,N,0,10,64,Elite Eight,Elite Eight
2001,146,Michigan St,1,Z01,1277,69,Temple,11,Z11,1396,62,N,0,7,64,Elite Eight,Elite Eight
2001,146,Arizona,2,Y02,1112,87,Illinois,1,Y01,1228,81,N,0,6,64,Elite Eight,Elite Eight
2001,152,Duke,1,W01,1181,95,Maryland,3,X03,1268,84,N,0,11,64,Final Four,Final Four
2001,152,Arizona,2,Y02,1112,80,Michigan St,1,Z01,1277,61,N,0,19,64,Final Four,Final Four
2001,154,Duke,1,W01,1181,82,Arizona,2,Y02,1112,72,N,0,10,64,Championship,Championship
2002,134,Siena,16,W16b,1373,81,Alcorn St,16,W16a,1108,77,N,0,4,64,Opening Round,First Four
2002,136,Kentucky,4,W04,1246,83,Valparaiso,13,W13,1434,68,N,0,15,64,Round of 64,Round of 64
2002,136,Kent,10,Y10,1245,69,Oklahoma St,7,Y07,1329,61,N,0,8,64,Round of 64,Round of 64
2002,136,Arizona,3,Z03,1112,86,UC Santa Barbara,14,Z14,1364,81,N,0,5,64,Round of 64,Round of 64
2002,136,Stanford,8,X08,1390,84,WKU,9,X09,1443,68,N,0,16,64,Round of 64,Round of 64
2002,136,Kansas,1,X01,1242,70,Holy Cross,16,X16,1221,59,N,0,11,64,Round of 64,Round of 64
2002,136,Ohio St,4,Z04,1326,69,Davidson,13,Z13,1172,64,N,0,5,64,Round of 64,Round of 64
2002,136,Tulsa,12,W12,1409,71,Marquette,5,W05,1266,69,N,0,2,64,Round of 64,Round of 64
2002,136,UNC Wilmington,13,Y13,1423,93,USC,4,Y04,1425,89,N,1,4,64,Round of 64,Round of 64
2002,136,Oregon,2,X02,1332,81,Montana,15,X15,1285,62,N,0,19,64,Round of 64,Round of 64
2002,136,Duke,1,Y01,1181,84,Winthrop,16,Y16,1457,37,N,0,47,64,Round of 64,Round of 64
2002,136,Alabama,2,Y02,1104,86,FL Atlantic,15,Y15,1194,78,N,0,8,64,Round of 64,Round of 64
2002,136,Wake Forest,7,X07,1448,83,Pepperdine,10,X10,1337,74,N,0,9,64,Round of 64,Round of 64
2002,136,Missouri,12,Z12,1281,93,Miami FL,5,Z05,1274,80,N,0,13,64,Round of 64,Round of 64
2002,136,Indiana,5,Y05,1231,75,Utah,12,Y12,1428,56,N,0,19,64,Round of 64,Round of 64
2002,136,Notre Dame,8,Y08,1323,82,Charlotte,9,Y09,1150,63,N,0,19,64,Round of 64,Round of 64
2002,136,Wyoming,11,Z11,1461,73,Gonzaga,6,Z06,1211,66,N,0,7,64,Round of 64,Round of 64
2002,137,Illinois,4,X04,1228,93,San Diego St,13,X13,1361,64,N,0,29,64,Round of 64,Round of 64
2002,137,S Illinois,11,W11,1356,76,Texas Tech,6,W06,1403,68,N,0,8,64,Round of 64,Round of 64
2002,137,Connecticut,2,W02,1163,78,Hampton,15,W15,1214,67,N,0,11,64,Round of 64,Round of 64
2002,137,California,6,Y06,1143,82,Penn,11,Y11,1335,75,N,0,7,64,Round of 64,Round of 64
2002,137,Creighton,12,X12,1166,83,Florida,5,X05,1196,82,N,2,1,64,Round of 64,Round of 64
2002,137,UCLA,8,Z08,1417,80,Mississippi,9,Z09,1279,58,N,0,22,64,Round of 64,Round of 64
2002,137,Oklahoma,2,Z02,1328,71,IL Chicago,15,Z15,1227,63,N,0,8,64,Round of 64,Round of 64
2002,137,Maryland,1,W01,1268,85,Siena,16,W16b,1373,70,N,0,15,64,Round of 64,Round of 64
2002,137,NC State,7,W07,1301,69,Michigan St,10,W10,1277,58,N,0,11,64,Round of 64,Round of 64
2002,137,Georgia,3,W03,1208,85,Murray St,14,W14,1293,68,N,0,17,64,Round of 64,Round of 64
2002,137,Pittsburgh,3,Y03,1338,71,Central Conn,14,Y14,1148,54,N,0,17,64,Round of 64,Round of 64
2002,137,Wisconsin,8,W08,1458,80,St John's,9,W09,1385,70,N,0,10,64,Round of 64,Round of 64
2002,137,Cincinnati,1,Z01,1153,90,Boston Univ,16,Z16,1131,52,N,0,38,64,Round of 64,Round of 64
2002,137,Xavier,7,Z07,1462,70,Hawaii,10,Z10,1218,58,N,0,12,64,Round of 64,Round of 64
2002,137,Texas,6,X06,1400,70,Boston College,11,X11,1130,57,N,0,13,64,Round of 64,Round of 64
2002,137,Mississippi St,3,X03,1280,70,McNeese St,14,X14,1270,58,N,0,12,64,Round of 64,Round of 64
2002,138,Arizona,3,Z03,1112,68,Wyoming,11,Z11,1461,60,N,0,8,64,Round of 32,Round of 32
2002,138,Kent,10,Y10,1245,71,Alabama,2,Y02,1104,58,N,0,13,64,Round of 32,Round of 32
2002,138,Duke,1,Y01,1181,84,Notre Dame,8,Y08,1323,77,N,0,7,64,Round of 32,Round of 32
2002,138,Kentucky,4,W04,1246,87,Tulsa,12,W12,1409,82,N,0,5,64,Round of 32,Round of 32
2002,138,Kansas,1,X01,1242,86,Stanford,8,X08,1390,63,N,0,23,64,Round of 32,Round of 32
2002,138,Missouri,12,Z12,1281,83,Ohio St,4,Z04,1326,67,N,0,16,64,Round of 32,Round of 32
2002,138,Indiana,5,Y05,1231,76,UNC Wilmington,13,Y13,1423,67,N,0,9,64,Round of 32,Round of 32
2002,138,Oregon,2,X02,1332,92,Wake Forest,7,X07,1448,87,N,0,5,64,Round of 32,Round of 32
2002,139,Pittsburgh,3,Y03,1338,63,California,6,Y06,1143,50,N,0,13,64,Round of 32,Round of 32
2002,139,S Illinois,11,W11,1356,77,Georgia,3,W03,1208,75,N,0,2,64,Round of 32,Round of 32
2002,139,Texas,6,X06,1400,68,Mississippi St,3,X03,1280,64,N,0,4,64,Round of 32,Round of 32
2002,139,Illinois,4,X04,1228,72,Creighton,12,X12,1166,60,N,0,12,64,Round of 32,Round of 32
2002,139,Oklahoma,2,Z02,1328,78,Xavier,7,Z07,1462,65,N,0,13,64,Round of 32,Round of 32
2002,139,Maryland,1,W01,1268,87,Wisconsin,8,W08,1458,57,N,0,30,64,Round of 32,Round of 32
2002,139,Connecticut,2,W02,1163,77,NC State,7,W07,1301,74,N,0,3,64,Round of 32,Round of 32
2002,139,UCLA,8,Z08,1417,105,Cincinnati,1,Z01,1153,101,N,2,4,64,Round of 32,Round of 32
2002,143,Indiana,5,Y05,1231,74,Duke,1,Y01,1181,73,N,0,1,64,Sweet 16,Sweet 16
2002,143,Kent,10,Y10,1245,78,Pittsburgh,3,Y03,1338,73,N,1,5,64,Sweet 16,Sweet 16
2002,143,Missouri,12,Z12,1281,82,UCLA,8,Z08,1417,73,N,0,9,64,Sweet 16,Sweet 16
2002,143,Oklahoma,2,Z02,1328,88,Arizona,3,Z03,1112,67,N,0,21,64,Sweet 16,Sweet 16
2002,144,Maryland,1,W01,1268,78,Kentucky,4,W04,1246,68,N,0,10,64,Sweet 16,Sweet 16
2002,144,Kansas,1,X01,1242,73,Illinois,4,X04,1228,69,N,0,4,64,Sweet 16,Sweet 16
2002,144,Connecticut,2,W02,1163,71,S Illinois,11,W11,1356,59,N,0,12,64,Sweet 16,Sweet 16
2002,144,Oregon,2,X02,1332,72,Texas,6,X06,1400,70,N,0,2,64,Sweet 16,Sweet 16
2002,145,Oklahoma,2,Z02,1328,81,Missouri,12,Z12,1281,75,N,0,6,64,Elite Eight,Elite Eight
2002,145,Indiana,5,Y05,1231,81,Kent,10,Y10,1245,69,N,0,12,64,Elite Eight,Elite Eight
2002,146,Maryland,1,W01,1268,90,Connecticut,2,W02,1163,82,N,0,8,64,Elite Eight,Elite Eight
2002,146,Kansas,1,X01,1242,104,Oregon,2,X02,1332,86,N,0,18,64,Elite Eight,Elite Eight
2002,152,Maryland,1,W01,1268,97,Kansas,1,X01,1242,88,N,0,9,64,Final Four,Final Four
2002,152,Indiana,5,Y05,1231,73,Oklahoma,2,Z02,1328,64,N,0,9,64,Final Four,Final Four
2002,154,Maryland,1,W01,1268,64,Indiana,5,Y05,1231,52,N,0,12,64,Championship,Championship
2003,134,UNC Asheville,16,X16b,1421,92,TX Southern,16,X16a,1411,84,N,1,8,64,Opening Round,First Four
2003,136,Illinois,4,Z04,1228,65,WKU,13,Z13,1443,60,N,0,5,64,Round of 64,Round of 64
2003,136,Notre Dame,5,Z05,1323,70,WI Milwaukee,12,Z12,1454,69,N,0,1,64,Round of 64,Round of 64
2003,136,Stanford,4,X04,1390,77,San Diego,13,X13,1360,69,N,0,8,64,Round of 64,Round of 64
2003,136,Kansas,2,Z02,1242,64,Utah St,15,Z15,1429,61,N,0,3,64,Round of 64,Round of 64
2003,136,Marquette,3,Y03,1266,72,Holy Cross,14,Y14,1221,68,N,0,4,64,Round of 64,Round of 64
2003,136,California,8,W08,1143,76,NC State,9,W09,1301,74,N,1,2,64,Round of 64,Round of 64
2003,136,Wisconsin,5,Y05,1458,81,Weber St,12,Y12,1451,74,N,0,7,64,Round of 64,Round of 64
2003,136,Tulsa,13,Y13,1409,84,Dayton,4,Y04,1173,71,N,0,13,64,Round of 64,Round of 64
2003,136,Oklahoma,1,W01,1328,71,S Carolina St,16,W16,1354,54,N,0,17,64,Round of 64,Round of 64
2003,136,Arizona St,10,Z10,1113,84,Memphis,7,Z07,1272,71,N,0,13,64,Round of 64,Round of 64
2003,136,Connecticut,5,X05,1163,58,BYU,12,X12,1140,53,N,0,5,64,Round of 64,Round of 64
2003,136,Gonzaga,9,Z09,1211,74,Cincinnati,8,Z08,1153,69,N,0,5,64,Round of 64,Round of 64
2003,136,C Michigan,11,Z11,1141,79,Creighton,6,Z06,1166,73,N,0,6,64,Round of 64,Round of 64
